,vote,sponsors,history,sponser_parties_set(),"sponser_parties_{'D', 'R'}",sponser_parties_{'D'},"sponser_parties_{'I', 'D', 'R'}","sponser_parties_{'I', 'D'}","sponser_parties_{'I', 'R'}",sponser_parties_{'I'},sponser_parties_{'R'},bill_type_B,bill_type_CR,bill_type_JR,bill_type_R,body_H,body_S,status_1,status_2,status_3,status_4,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24
76,2,0.0,0.019955654101995565,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0.00020833333333377413,0.5849860519572303,0.00020833333333542675,0.00020833333333384918,0.00020833333333413745,0.0002083333333350064,0.00020833333333712757,0.00020833333333757296,0.00020833333333771228,0.00020833333333377413,0.00020833333333377413,0.00020833333333619418,0.00020833333333574228,0.00020833333333377413,0.00020833333333377413,0.0002083333333365136,0.00020833333333707287,0.00020833333334358518,0.00020833333334018195,0.3744710479856493,0.00020833333335128708,0.00020833333333377413,0.035959566723633235,0.0002083333333813954,0.0002083333333716316
77,1,0.011494252873563218,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.0006153846153861282,0.4820151262592276,0.0006153846153934447,0.0006153846153864415,0.0006153846153876834,0.0006153846153861282,0.0006153846154028548,0.0006153846154295753,0.0006153846153948726,0.0006153846153861282,0.0006153846153861282,0.0006153846153960514,0.0006153846153861282,0.0006153846153861282,0.0006153846153861282,0.0006153846153896286,0.0006153846153861282,0.0006153846154216854,0.0006153846154134429,0.3970798464620633,0.0006153846153906798,0.0006153846153861282,0.0006153846154022012,0.10736656574001884,0.0006153846154065747
78,1,0.07471264367816093,0.04434589800443459,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.0004651162790708189,0.41273397020399705,0.0004651162790708189,0.0004651162790709417,0.0004651162790711345,0.0004651162790708189,0.00046511627907645076,0.00046511627907777273,0.00046511627909293465,0.0004651162790708189,0.0004651162790708189,0.0004651162790766592,0.0004651162790708189,0.0004651162790708189,0.0004651162790708189,0.0004651162790708189,0.0004651162790750628,0.0004651162790968998,0.0004651162790876163,0.5765683553772394,0.00046511627907104016,0.0004651162790708189,0.00046511627907786174,0.0004651162790938708,0.0004651162790873158
79,1,0.07471264367816093,0.04212860310421286,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.0006250000000018728,0.6229204445328312,0.0006250000000018728,0.0006250000000022637,0.0006250000000027935,0.0006250000000018728,0.0006250000000462523,0.0006250000000112862,0.0006250000000168041,0.0006250000000018728,0.0006250000000018728,0.03404524690193269,0.0006250000000018728,0.0006250000000018728,0.0006250000000018728,0.0006250000000018728,0.0006250000000331878,0.0006250000000479903,0.0006250000000298287,0.32928430856495305,0.0006250000000021371,0.0006250000000018728,0.0006250000000195999,0.0006250000000341415,0.0006250000000179492
80,1,0.028735632183908046,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.0006349206350209815,0.4367059612913819,0.0006349206349280189,0.0006349206349296697,0.07218859506757054,0.0006349206349280189,0.0006349206349438302,0.0006349206349985072,0.01819081067323211,0.0006349206349280189,0.0006349206349280189,0.0006349206349280189,0.0006349206349280189,0.0006349206349280189,0.0006349206350400035,0.0006349206349303405,0.0006349206349823576,0.36855147061324783,0.0006349206349380072,0.0006349206349304282,0.016511485444258282,0.0006349206349280189,0.016507936502412147,0.000634920634951115,0.059915168978807914
81,3,0.005747126436781609,0.004434589800443459,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.000606060606105522,0.9854545454543012,0.0006060606060651322,0.0006060606060651323,0.0006060606060651322,0.0006060606060651322,0.0006060606060651322,0.0006060606060820697,0.0006060606060671099,0.0006060606060651322,0.0006060606061283138,0.0006060606060651322,0.0006060606060651322,0.0006060606060651322,0.0006060606060651322,0.0006060606060651322,0.0006060606060651322,0.000606060606069661,0.0006060606060651322,0.0006060606060659352,0.0006060606060651322,0.0006060606060651322,0.0006060606060651322,0.0006060606060663548,0.0006060606060715802
82,1,0.005747126436781609,0.004434589800443459,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.000606060606105522,0.9854545454543012,0.0006060606060651322,0.0006060606060651323,0.0006060606060651322,0.0006060606060651322,0.0006060606060651322,0.0006060606060820697,0.0006060606060671099,0.0006060606060651322,0.0006060606061283138,0.0006060606060651322,0.0006060606060651322,0.0006060606060651322,0.0006060606060651322,0.0006060606060651322,0.0006060606060651322,0.000606060606069661,0.0006060606060651322,0.0006060606060659352,0.0006060606060651322,0.0006060606060651322,0.0006060606060651322,0.0006060606060663548,0.0006060606060715802
83,1,0.0,0.015521064301552107,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0.00013289036544904265,0.6487102792413929,0.00013289036545198552,0.00013289036544911664,0.00013289036544930088,0.00013289036544904265,0.00013289036545371775,0.00013289036545236998,0.00013289036545220228,0.00013289036544904265,0.00013289036544904265,0.007173832331802282,0.00013289036544904265,0.00013289036544904265,0.00013289036544904265,0.00013289036545367888,0.00013289036545188312,0.0001328903654559485,0.0001328903654546001,0.3080979989578166,0.0001328903654492426,0.00013289036544904265,0.03322719179448852,0.00013289036547742017,0.00013289036545617298
84,1,0.011494252873563218,0.04212860310421286,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.0006896551724154443,0.5230867821840567,0.0006896551724237403,0.0006896551724159096,0.0006896551724165702,0.0006896551724154443,0.0006896551724348131,0.0006896551724666482,0.0006896551724259269,0.0006896551724154443,0.0006896551724154443,0.0006896551724278888,0.0006896551724154443,0.0006896551724154443,0.0006896551724154443,0.0006896551724194661,0.0006896551724154443,0.0006896551724565898,0.0006896551724492665,0.3373727143594698,0.000689655172420715,0.0006896551724154443,0.0006896551724377353,0.1243680896631013,0.0006896551724379664
85,1,0.040229885057471264,0.04434589800443459,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.0004040404040583024,0.6964851529938354,0.0004040404040423432,0.00040404040404234335,0.0004040404040432959,0.0004040404040423432,0.09419591415705872,0.009007919216406536,0.00040404040405826383,0.0004040404040423432,0.020606060603285986,0.0004040404040465641,0.00040404040409173895,0.0004040404040423432,0.0004040404040423432,0.0004040404040423432,0.0004040404040519368,0.0758615557855136,0.0004040404040516498,0.09616662956695143,0.0004040404040423432,0.0004040404040423432,0.0004040404040423432,0.00040404040404755533,0.00040404040407553485
86,3,0.034482758620689655,0.004434589800443459,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.0005405405405433017,0.4892152434707498,0.0005405405405433017,0.0005405405405486742,0.0005405405405433017,0.0005405405405433017,0.0005405405405447561,0.4983523240965062,0.0005405405405954249,0.0005405405405433017,0.0005405405405629717,0.0005405405405433017,0.0005405405405433017,0.0005405405405433017,0.0005405405405433017,0.0005405405405433017,0.0005405405405499416,0.0005405405405696114,0.0005405405405433017,0.0005405405405682413,0.0005405405405433017,0.0005405405405433017,0.0005405405405433017,0.0005405405405899952,0.0005405405406083228
87,1,0.034482758620689655,0.004434589800443459,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.0005405405405433017,0.4892152434707498,0.0005405405405433017,0.0005405405405486742,0.0005405405405433017,0.0005405405405433017,0.0005405405405447561,0.4983523240965062,0.0005405405405954249,0.0005405405405433017,0.0005405405405629717,0.0005405405405433017,0.0005405405405433017,0.0005405405405433017,0.0005405405405433017,0.0005405405405433017,0.0005405405405499416,0.0005405405405696114,0.0005405405405433017,0.0005405405405682413,0.0005405405405433017,0.0005405405405433017,0.0005405405405433017,0.0005405405405899952,0.0005405405406083228
88,1,0.040229885057471264,0.03991130820399113,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.00043478260871754863,0.5731015175210581,0.0004347826087006411,0.0004347826087006413,0.0004347826087016193,0.0004347826087006411,0.11668005118434285,0.009553031181430376,0.00043478260872168865,0.0004347826087006411,0.011418257174415988,0.011715201029243186,0.0004347826087006411,0.0004347826087006411,0.0004347826087006411,0.028523931964930388,0.0004347826087168476,0.1030291867273106,0.012279961982799755,0.12674233949518016,0.0004347826087006411,0.0004347826087006411,0.0004347826087006411,0.00043478260870800163,0.00043478260871653083
89,1,0.040229885057471264,0.03991130820399113,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.00043478260871754863,0.5731015175210581,0.0004347826087006411,0.0004347826087006413,0.0004347826087016193,0.0004347826087006411,0.11668005118434285,0.009553031181430376,0.00043478260872168865,0.0004347826087006411,0.011418257174415988,0.011715201029243186,0.0004347826087006411,0.0004347826087006411,0.0004347826087006411,0.028523931964930388,0.0004347826087168476,0.1030291867273106,0.012279961982799755,0.12674233949518016,0.0004347826087006411,0.0004347826087006411,0.0004347826087006411,0.00043478260870800163,0.00043478260871653083
90,1,0.0,0.019955654101995565,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0.0004494382022486736,0.5201976798591318,0.0004494382022486736,0.0004494382022486736,0.000449438202251028,0.0004494382022486736,0.00044943820226654783,0.0004494382022547914,0.00044943820227361054,0.0004494382022486736,0.0004494382022486736,0.00044943820225207216,0.0004494382022486736,0.0004494382022486736,0.0004494382022486736,0.0004494382022554685,0.0004494382022760365,0.02883792338525998,0.0004494382022703501,0.11238372211714534,0.0004494382022486736,0.0004494382022486736,0.14421330554538694,0.18537860504796855,0.00044943820227205254
91,1,0.0,0.0022172949002217295,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.0006349206349251331,0.3741950378158203,0.0006349206349251331,0.0006349206349251335,0.0006349206349251331,0.0006349206349251331,0.0006349206349408166,0.018187951174699492,0.0006349206349312662,0.0006349206349251331,0.0006349206349251331,0.0006349206349251331,0.03049602434795845,0.0006349206349277436,0.0006349206349251331,0.0006349206349251331,0.036011278895913636,0.5284112950669806,0.0006349206349256221,0.0006349206349810095,0.0006349206349390755,0.0006349206349251331,0.0006349206349350251,0.0006349206349322204,0.0006349206349381751
92,1,0.0,0.015521064301552107,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0.00020304568527990704,0.5354342510047051,0.00020304568528086217,0.0002030456852800631,0.00020304568528028467,0.00020304568527990704,0.0002030456852854211,0.01251806400461643,0.00020304568528489286,0.00020304568527990704,0.00020304568527990704,0.00020304568528477216,0.00020304568527990704,0.00020304568527990704,0.00020304568527990704,0.00020304568528027768,0.00020304568528701835,0.00020304568529665832,0.00020304568529284266,0.3422849385214574,0.00020304568528042025,0.00020304568527990704,0.0869913563368128,0.018710476426740844,0.0002030456852947208
93,1,0.6724137931034483,0.0022172949002217295,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0002797202797217069,0.33682535337522085,0.0002797202797217069,0.00027972027972170696,0.021258741253597658,0.0002797202797217069,0.0002797202797266025,0.00027972027972297857,0.02629352802166534,0.0002797202797217069,0.0002797202797217069,0.0002797202797217069,0.0002797202797217069,0.00027972027972242265,0.0002797202797217069,0.007272727271413934,0.0002797202797217069,0.31899391716953485,0.0002797202797342941,0.0002797202797217069,0.2840410475938209,0.0002797202797217069,0.0002797202797217069,0.0002797202797310299,0.0002797202797270829
94,3,0.1896551724137931,0.0066518847006651885,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0007407407407728949,0.7140065930037764,0.0007407407407520405,0.0007407407407520411,0.0007407407407520405,0.0007407407407520405,0.0007407407407660709,0.023339550861311297,0.021169583732374386,0.0007407407407520405,0.04992907092165043,0.0007407407407520405,0.0007407407407625372,0.02008744188226281,0.0007407407407520405,0.0007407407407520405,0.05574195451040727,0.08302900287834296,0.020104209616799717,0.0007407407407520405,0.0007407407407533607,0.0007407407407520405,0.000740740740985495,0.0007407407407532843,0.0007407407407605411
95,1,0.1896551724137931,0.0066518847006651885,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0007407407407728949,0.7140065930037764,0.0007407407407520405,0.0007407407407520411,0.0007407407407520405,0.0007407407407520405,0.0007407407407660709,0.023339550861311297,0.021169583732374386,0.0007407407407520405,0.04992907092165043,0.0007407407407520405,0.0007407407407625372,0.02008744188226281,0.0007407407407520405,0.0007407407407520405,0.05574195451040727,0.08302900287834296,0.020104209616799717,0.0007407407407520405,0.0007407407407533607,0.0007407407407520405,0.000740740740985495,0.0007407407407532843,0.0007407407407605411
96,3,0.005747126436781609,0.011086474501108648,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.00019704433498578017,0.6243769144153087,0.0001970443349798651,0.06286293757561147,0.00019704433497898583,0.00019704433497898583,0.0001970443349846589,0.032448858400125694,0.02328300946400681,0.0001970443349929671,0.00527057915907819,0.00019704433498414367,0.00019704433497898583,0.00019704433497898583,0.00019704433497898583,0.005123152705560225,0.005218324590703381,0.006162647814746052,0.007102820198924533,0.00019704433498449143,0.00551155665862945,0.00019704433497898583,0.00019704433497898583,0.00019704433499094403,0.21988057832754973
97,1,0.005747126436781609,0.011086474501108648,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.00019704433498578017,0.6243769144153087,0.0001970443349798651,0.06286293757561147,0.00019704433497898583,0.00019704433497898583,0.0001970443349846589,0.032448858400125694,0.02328300946400681,0.0001970443349929671,0.00527057915907819,0.00019704433498414367,0.00019704433497898583,0.00019704433497898583,0.00019704433497898583,0.005123152705560225,0.005218324590703381,0.006162647814746052,0.007102820198924533,0.00019704433498449143,0.00551155665862945,0.00019704433497898583,0.00019704433497898583,0.00019704433499094403,0.21988057832754973
98,3,0.022988505747126436,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.00018018018018979955,0.6111720227980004,0.00018018018018416728,0.056629637201558725,0.00018018018018341598,0.00018018018018341598,0.0001801801801885636,0.04605636785147748,0.019906622167283974,0.00018018018019321555,0.009504141648420866,0.00018018018018850648,0.00018018018018341598,0.00018018018018341598,0.00018018018018341598,0.004804857898705011,0.004746899905283189,0.00018018018019249883,0.006141657966930769,0.00018018018018849108,0.005032732763966584,0.00018018018018341598,0.00018018018018341598,0.005796739583876596,0.22768579769188715
99,1,0.022988505747126436,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.00018018018018979955,0.6111720227980004,0.00018018018018416728,0.056629637201558725,0.00018018018018341598,0.00018018018018341598,0.0001801801801885636,0.04605636785147748,0.019906622167283974,0.00018018018019321555,0.009504141648420866,0.00018018018018850648,0.00018018018018341598,0.00018018018018341598,0.00018018018018341598,0.004804857898705011,0.004746899905283189,0.00018018018019249883,0.006141657966930769,0.00018018018018849108,0.005032732763966584,0.00018018018018341598,0.00018018018018341598,0.005796739583876596,0.22768579769188715
100,1,0.005747126436781609,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.0010810810810860136,0.6080152222268906,0.0010810810810860136,0.0010810810810860136,0.0010810810810911089,0.0010810810810860136,0.0010810810811307725,0.0010810810811087495,0.0010810810810860136,0.0010810810810860136,0.0010810810810860136,0.0010810810810860136,0.0010810810810860136,0.0010810810810860136,0.0010810810810860136,0.0010810810810860136,0.0010810810811545328,0.0010810810816237566,0.0010810810810860136,0.367119912907428,0.0010810810810860136,0.0010810810810860136,0.0010810810810860136,0.0010810810810930537,0.001081081081103101
101,1,0.09195402298850575,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0005194805194826197,0.6159201832329954,0.0005194805194826197,0.0005194805194826202,0.0005194805194826197,0.0005194805194826197,0.014492946848211438,0.0005194805194863457,0.0005194805195933238,0.0005194805194826197,0.0005194805194826197,0.0005194805194826197,0.0005194805194916231,0.0005194805194826197,0.0005194805194826197,0.0005194805194826197,0.0005194805194854384,0.3581582984899752,0.000519480519483052,0.0005194805195431496,0.0005194805194895048,0.0005194805194826197,0.0005194805194826197,0.0005194805194867417,0.0005194805194846964
102,1,0.06321839080459771,0.04212860310421286,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.0008888888888943977,0.6477315057677464,0.0008888888888943977,0.0008888888890165786,0.0008888888888978689,0.0008888888888943977,0.0008888888889112477,0.0008888888889229039,0.0008888888888943977,0.0008888888888943977,0.0008888888893950188,0.11200000000719244,0.0008888888888943977,0.0008888888888943977,0.0008888888888943977,0.0008888888888943977,0.0008888888889084653,0.029071705075818438,0.0008888888888943977,0.15662168204516866,0.0008888888889103539,0.0008888888888943977,0.0008888888888943977,0.036797329325462286,0.0008888888889166287
103,1,0.0,0.019955654101995565,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0.0004210526315806917,0.6988077767096961,0.0004210526315806917,0.000421052631605856,0.0004210526315828438,0.0004210526315806917,0.00042105263158749833,0.00042105263158728886,0.0004210526315881311,0.0004210526315806917,0.0004210526315806917,0.021473684205800918,0.0004210526315806917,0.0004210526315806917,0.0004210526315806917,0.0004210526315806917,0.0004210526315864864,0.028614843337747276,0.0004210526315806917,0.09026152473276627,0.0004210526315806917,0.0004210526315806917,0.15242111838225886,0.0004210526316273297,0.0004210526315969681
104,1,0.05747126436781609,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.000444444444445437,0.3938688644377191,0.000444444444445437,0.00044444444444554553,0.00044444444444599677,0.000444444444445437,0.00044444444445082586,0.0004444444444520218,0.0004444444444664873,0.000444444444445437,0.000444444444445437,0.00044444444445076114,0.000444444444445437,0.000444444444445437,0.000444444444445437,0.000444444444445437,0.0004444444444492133,0.0004444444444703923,0.00044444444446087663,0.5959089133399076,0.00044444444444564885,0.000444444444445437,0.0004444444444517352,0.0004444444444676151,0.00044444444446174405
105,1,0.14942528735632185,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.0008163265306179254,0.6166533539660548,0.0008163265306179254,0.0008163265307260949,0.000816326530622702,0.0008163265306179254,0.0008163265306329479,0.0008163265306431626,0.0008163265306179254,0.0008163265306179254,0.0008163265310772673,0.10285714286444436,0.0008163265306179254,0.0008163265306179254,0.0008163265306179254,0.0008163265306179254,0.0008163265306303795,0.02645022856487689,0.0008163265306179254,0.20390247936944786,0.0008163265306320518,0.0008163265306179254,0.0008163265306179254,0.03381026462215365,0.0008163265306429054
106,1,0.04597701149425287,0.07760532150776053,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,5.9970014996757644e-05,0.7791283679571259,5.9970014993727685e-05,5.9970014998288686e-05,5.997001499536108e-05,0.00432307565560353,0.0015787066430530306,0.004456960936219773,0.01838997337158335,5.9970014994206455e-05,0.0016292887444834985,5.997001499369065e-05,5.9970014993721214e-05,5.997001499369594e-05,5.997001499563206e-05,5.9970014994150354e-05,0.11977157092040044,0.009488072583716013,0.005530804781718769,5.997001499616711e-05,0.015560881368181822,0.0016035404435843865,5.997001499388777e-05,0.005082405082022654,0.032736711332367406
107,1,0.04597701149425287,0.07760532150776053,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,5.9970014996757644e-05,0.7791283679571259,5.9970014993727685e-05,5.9970014998288686e-05,5.997001499536108e-05,0.00432307565560353,0.0015787066430530306,0.004456960936219773,0.01838997337158335,5.9970014994206455e-05,0.0016292887444834985,5.997001499369065e-05,5.9970014993721214e-05,5.997001499369594e-05,5.997001499563206e-05,5.9970014994150354e-05,0.11977157092040044,0.009488072583716013,0.005530804781718769,5.997001499616711e-05,0.015560881368181822,0.0016035404435843865,5.997001499388777e-05,0.005082405082022654,0.032736711332367406
108,1,0.13793103448275862,0.04878048780487805,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.00032786885246998933,0.6410592732714699,0.00032786885247079614,0.00032786885254668406,0.009639689629188774,0.00032786885246394344,0.00032786885246823255,0.01013659723987482,0.00032786885247389284,0.00032786885246394344,0.0003278688527414713,0.008693566398385219,0.00032786885246394344,0.00032786885246394344,0.00032786885246394344,0.00032786885246394344,0.0003278688524732525,0.01250178715201853,0.10814363311123236,0.19405240550435807,0.0003278688524730233,0.00032786885246394344,0.00032786885247207783,0.010199277201158465,0.0003278688524766904
109,1,0.028735632183908046,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0007017543859727436,0.5627524075162628,0.0007017543859727436,0.1468707080310466,0.000701754386380266,0.0007017543859727436,0.08896211386473775,0.0007017543860095657,0.0007017543859780355,0.0007017543859727436,0.0007017543859727436,0.0007017543859727436,0.0007017543859795881,0.0007017543859727436,0.0007017543859727436,0.0007017543859915661,0.0007017543859732737,0.0007017543860652711,0.1340788337869676,0.0007017543859727436,0.000701754385979511,0.0007017543859833471,0.0007017543859727436,0.0340626269476223,0.019939976519295258
110,1,0.1839080459770115,0.0598669623059867,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0002515723270470473,0.6188150944364923,0.0002515723270470473,0.00025157232705279065,0.0002515723270470473,0.0002515723270470473,0.00025157232705751257,0.007066927801997212,0.00025157232705478515,0.023594570936509227,0.000251572327050016,0.00025157232704795115,0.0002515723270470473,0.00025157232704765744,0.00025157232704794784,0.006596037062567919,0.00025157232705383257,0.20266471579269107,0.00025157232707150566,0.02011721192225926,0.10799441456590493,0.0002515723270470473,0.0002515723270470473,0.0002515723270640165,0.008874297921700473
111,1,0.017241379310344827,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.000242424242426536,0.5710413784157296,0.000242424242426536,0.00024242424243332882,0.000242424242426536,0.000242424242426536,0.000242424242436505,0.0002424242424324877,0.00024242424243368257,0.022805637582297703,0.00024242424242929933,0.00024242424242725225,0.000242424242426536,0.00024242424242713648,0.0002424242424272628,0.006358821382747096,0.00024242424243318242,0.2574981674528994,0.00024242424245069164,0.020930816670518902,0.1091072613324122,0.000242424242426536,0.000242424242426536,0.00024242424244325689,0.007894280799635469
112,3,0.011494252873563218,0.0022172949002217295,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0003448275862121226,0.8293663164625087,0.0003448275862121226,0.008965533859854083,0.0003448275862121226,0.0003448275862121226,0.00034482758621782306,0.06125696202888994,0.00034482758622127787,0.0003448275862121226,0.0003448275862121226,0.0003448275862676503,0.0003448275862149437,0.0003448275862121226,0.0003448275862121226,0.0003448275862121226,0.02199747606669967,0.02461089436919078,0.008965517234142602,0.00034482758621247984,0.000344827586212148,0.008965517238616563,0.0003448275862121226,0.020177532434262426,0.010177008926367505
113,1,0.011494252873563218,0.0022172949002217295,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0003448275862121226,0.8293663164625087,0.0003448275862121226,0.008965533859854083,0.0003448275862121226,0.0003448275862121226,0.00034482758621782306,0.06125696202888994,0.00034482758622127787,0.0003448275862121226,0.0003448275862121226,0.0003448275862676503,0.0003448275862149437,0.0003448275862121226,0.0003448275862121226,0.0003448275862121226,0.02199747606669967,0.02461089436919078,0.008965517234142602,0.00034482758621247984,0.000344827586212148,0.008965517238616563,0.0003448275862121226,0.020177532434262426,0.010177008926367505
114,3,0.005747126436781609,0.0022172949002217295,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.00032258064516549697,0.8616334958628898,0.00032258064547596173,0.00032258064516549724,0.00032258064516549697,0.00032258064516549697,0.0003225806451657852,0.0003225806453381017,0.017955755630640228,0.00032258064516549697,0.0003225806451666295,0.00032258064516549697,0.000322580645169059,0.00032258064516549697,0.00032258064516549697,0.0003225806451829685,0.0779493000594876,0.01041478263612238,0.017492984856978696,0.008424648695151991,0.0003225806452300793,0.00032258064516549697,0.00032258064516804696,0.00032258064517259915,0.0003225806451706209
115,1,0.005747126436781609,0.0022172949002217295,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.00032258064516549697,0.8616334958628898,0.00032258064547596173,0.00032258064516549724,0.00032258064516549697,0.00032258064516549697,0.0003225806451657852,0.0003225806453381017,0.017955755630640228,0.00032258064516549697,0.0003225806451666295,0.00032258064516549697,0.000322580645169059,0.00032258064516549697,0.00032258064516549697,0.0003225806451829685,0.0779493000594876,0.01041478263612238,0.017492984856978696,0.008424648695151991,0.0003225806452300793,0.00032258064516549697,0.00032258064516804696,0.00032258064517259915,0.0003225806451706209
116,3,0.0,0.0022172949002217295,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0005479452055182937,0.8942752351045329,0.0005479452054833812,0.0005479452055672569,0.014246575340767937,0.0005479452054833812,0.0005479452054892799,0.06348806824703301,0.0005479452054868134,0.0005479452054833812,0.0005479452054833812,0.0005479452054833812,0.0005479452054833812,0.0005479452054833812,0.0005479452054833812,0.0005479452054833812,0.0005479452056822229,0.0005479452055276268,0.016483271992069826,0.0005479452054943106,0.0005479452054833812,0.0005479452054935612,0.0005479452054883037,0.0005479452054927585,0.0005479452055219197
117,1,0.0,0.0022172949002217295,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0005479452055182937,0.8942752351045329,0.0005479452054833812,0.0005479452055672569,0.014246575340767937,0.0005479452054833812,0.0005479452054892799,0.06348806824703301,0.0005479452054868134,0.0005479452054833812,0.0005479452054833812,0.0005479452054833812,0.0005479452054833812,0.0005479452054833812,0.0005479452054833812,0.0005479452054833812,0.0005479452056822229,0.0005479452055276268,0.016483271992069826,0.0005479452054943106,0.0005479452054833812,0.0005479452054935612,0.0005479452054883037,0.0005479452054927585,0.0005479452055219197
118,1,0.22988505747126436,0.10643015521064302,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.00046511627909629833,0.8374951578675045,0.0004651162790737592,0.0004651162790745552,0.0004651162790737592,0.0004651162790737592,0.0004651162790855318,0.00046511627909337147,0.014491961173490553,0.0004651162790737592,0.0004651162790737592,0.0004651162790807914,0.01265538519680183,0.0004651162790737592,0.0004651162790806949,0.0004651162790737592,0.00046511627908636964,0.0004651162790822065,0.00046511627909473496,0.0004651162790779299,0.00046511627907392284,0.0004651162791091653,0.125590053898841,0.00046511627913564544,0.0004651162816743709
119,1,0.22988505747126436,0.10643015521064302,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.00046511627909629833,0.8374951578675045,0.0004651162790737592,0.0004651162790745552,0.0004651162790737592,0.0004651162790737592,0.0004651162790855318,0.00046511627909337147,0.014491961173490553,0.0004651162790737592,0.0004651162790737592,0.0004651162790807914,0.01265538519680183,0.0004651162790737592,0.0004651162790806949,0.0004651162790737592,0.00046511627908636964,0.0004651162790822065,0.00046511627909473496,0.0004651162790779299,0.00046511627907392284,0.0004651162791091653,0.125590053898841,0.00046511627913564544,0.0004651162816743709
120,1,0.0,0.11529933481152993,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0.0008091147527327576,0.7287606505333587,1.999000499833413e-05,0.002789329617427845,0.007370144332599035,0.001114138591805292,0.007659613111547248,0.005769552229699377,0.01503039727713661,0.0011807455237665908,0.0012431675944720106,0.0005270144648852002,0.02139976799382624,0.001003916238348982,1.999000499850569e-05,0.0005247542301238128,0.055794398958765465,0.13062357425103838,0.001150995765371776,0.0017807659833167413,0.006135094693124583,1.9990004998325572e-05,0.0007293386483120357,0.003930063112110854,0.004613492081235292
